{1,9,12,34,39, 42},,
{1,9,12,35,40, 43},,
{1,9,14,15,28, 46},,
{1,9,14,17,34, 37},,
{1,9,14,21,34, 40},,
{1,9,14,31,37, 42},,
{1,9,14,35,40, 46},,
{1,9,15,18,35, 37},,
{1,9,15,21,35, 39},,
{1,9,15,31,37, 43},,
{1,9,15,34,39, 46},,
{1,9,17,18,31, 46},,
{1,9,17,21,34, 43},,
{1,9,17,28,37, 39},,
{1,9,17,35,43, 46},,
{1,9,18,21,35, 42},,
{1,9,18,28,37, 40},,
{1,9,18,34,42, 46},,
{1,9,21,28,39, 40},,
{1,9,21,31,42, 43},,
{1,10,12,13,29, 41},,
{1,10,12,15,29, 43},,
{1,10,12,16,32, 38},,
{1,10,12,18,32, 40},,
{1,10,12,34,38, 41},,
{1,10,12,36,40, 43},,
{1,10,13,15,29, 45},,
{1,10,13,16,34, 37},,
{1,10,13,20,34, 40},,
{1,10,13,32,37, 41},,
{1,10,13,36,40, 45},,
{1,10,15,18,36, 37},,
{1,10,15,20,36, 38},,
{1,10,15,32,37, 43},,
{1,10,15,34,38, 45},,
{1,10,16,18,32, 45},,
{1,10,16,20,34, 43},,
{1,10,16,29,37, 38},,
{1,10,16,36,43, 45},,
{1,10,18,20,36, 41},,
{1,10,18,29,37, 40},,
{1,10,18,34,41, 45},,
{1,10,20,29,38, 40},,
{1,10,20,32,41, 43},,
{1,11,12,13,30, 41},,
{1,11,12,14,30, 42},,
{1,11,12,16,33, 38},,
{1,11,12,17,33, 39},,
{1,11,12,35,38, 41},,
{1,11,12,36,39, 42},,
{1,11,13,14,30, 44},,
{1,11,13,16,35, 37},,
{1,11,13,19,35, 39},,
{1,11,13,33,37, 41},,
{1,11,13,36,39, 44},,
{1,11,14,17,36, 37},,
{1,11,14,19,36, 38},,
{1,11,14,33,37, 42},,
{1,11,14,35,38, 44},,
{1,11,16,17,33, 44},,
{1,11,16,19,35, 42},,
{1,11,16,30,37, 38},,
{1,11,16,36,42, 44},,
{1,11,17,19,36, 41},,
{1,11,17,30,37, 39},,
{1,11,17,35,41, 44},,
{1,11,19,30,38, 39},,
{1,11,19,33,41, 42},,
{1,12,13,29,39, 53},,
{1,12,13,30,40, 54},,
{1,12,14,28,38, 53},,
{1,12,14,30,40, 55},,
{1,12,15,28,38, 54},,
{1,12,15,29,39, 55},,
{1,12,16,32,42, 50},,
{1,12,16,33,43, 51},,
{1,12,17,31,41, 50},,
{1,12,17,33,43, 52},,
{1,12,18,31,41, 51},,
{1,12,18,32,42, 52},,
{1,12,22,31,32, 44},,
{1,12,22,31,33, 45},,
{1,12,22,32,33, 46},,
{1,12,22,34,41, 42},,
{1,12,22,35,41, 43},,
{1,12,22,36,42, 43},,
{1,12,23,28,29, 44},,
{1,12,23,28,30, 45},,
{1,12,23,29,30, 46},,
{1,12,23,34,38, 39},,
{1,12,23,35,38, 40},,
{1,12,23,36,39, 40},,
{1,12,27,38,39, 53},,
{1,12,27,38,40, 54},,
{1,12,27,39,40, 55},,
{1,12,27,41,42, 50},,
{1,12,27,41,43, 51},,
{1,12,27,42,43, 52},,
{1,12,28,29,37, 53},,
{1,12,28,30,37, 54},,
{1,12,29,30,37, 55},,
{1,12,31,32,37, 50},,
